file-name,sent-length,reg-deriv-size,mwe-deriv-size,chart-nodes-1,chart-arcs-1,agenda-nodes-1,agenda-arcs-1,encodes-reg-1,encodes-mwe-1,chart-nodes-2,chart-arcs-2,agenda-nodes-2,agenda-arcs-2,encodes-reg-2,encodes-mwe-2
NKJP_1M_1303900001/morph_21-p/morph_21.62-s.xml,15,14,12,1317,2376,65,74,0,1,1524,2811,0,0,1,1
NKJP_1M_1303900001/morph_231-p/morph_231.32-s.xml,24,23,18,1178,1911,126,186,0,1,2443,5607,0,0,1,1
NKJP_1M_1303900001/morph_25-p/morph_25.61-s.xml,8,8,7,252,306,4,4,0,1,304,407,0,0,1,1
NKJP_1M_1303900001/morph_264-p/morph_264.32-s.xml,15,14,12,625,859,48,49,0,1,1111,1612,0,0,1,1
NKJP_1M_1303900001/morph_281-p/morph_281.9-s.xml,9,9,8,253,303,15,15,1,1,277,336,0,0,1,1
NKJP_1M_1303900001/morph_291-p/morph_291.17-s.xml,14,14,13,1387,2389,158,227,1,1,1570,2754,0,0,1,1
NKJP_1M_1303900001/morph_296-p/morph_296.27-s.xml,27,25,23,4284,7498,557,1087,1,1,5295,9862,0,0,1,1
NKJP_1M_1303900001/morph_303-p/morph_303.57-s.xml,24,23,19,1764,2917,63,72,0,1,2412,4333,0,0,1,1
NKJP_1M_1303900001/morph_304-p/morph_304.23-s.xml,23,22,20,5707,12256,449,1537,1,1,6376,14747,0,0,1,1
NKJP_1M_1303900001/morph_314-p/morph_314.27-s.xml,14,12,10,182,187,6,6,0,1,189,196,0,0,1,1
NKJP_1M_1303900001/morph_324-p/morph_324.13-s.xml,13,12,11,590,819,16,20,1,1,616,855,0,0,1,1
NKJP_1M_1303900001/morph_324-p/morph_324.69-s.xml,15,15,13,520,598,36,36,0,1,616,716,0,0,1,1
NKJP_1M_1303900001/morph_325-p/morph_325.28-s.xml,15,14,12,506,608,24,36,1,1,551,675,0,0,1,1
NKJP_1M_1303900001/morph_340-p/morph_340.12-s.xml,12,11,6,153,152,23,25,0,1,432,588,0,0,1,1
NKJP_1M_1303900001/morph_341-p/morph_341.51-s.xml,15,13,11,1755,2843,410,777,1,1,2826,5898,0,0,1,1
NKJP_1M_1303900001/morph_348-p/morph_348.37-s.xml,18,18,17,875,1321,27,39,1,1,910,1376,0,0,1,1
NKJP_1M_1303900001/morph_367-p/morph_367.55-s.xml,12,12,11,648,900,72,130,1,1,763,1109,0,0,1,1
NKJP_1M_1303900001/morph_367-p/morph_367.63-s.xml,8,8,7,201,222,13,19,0,1,233,266,0,0,1,1
NKJP_1M_1303900001/morph_382-p/morph_382.36-s.xml,15,14,13,603,778,9,9,0,1,656,866,0,0,1,1
NKJP_1M_1303900001/morph_382-p/morph_382.46-s.xml,10,9,7,371,421,41,52,0,1,613,785,0,0,1,1
NKJP_1M_1303900001/morph_41-p/morph_41.29-s.xml,17,16,15,856,1174,37,46,1,1,914,1259,0,0,1,1
NKJP_1M_1303900001/morph_420-p/morph_420.24-s.xml,24,23,22,3864,7018,366,519,1,1,4932,10135,0,0,1,1
NKJP_1M_1303900001/morph_426-p/morph_426.25-s.xml,25,24,23,3910,7761,362,727,1,1,4419,9213,0,0,1,1
NKJP_1M_1303900001/morph_433-p/morph_433.63-s.xml,18,18,16,975,1344,14,14,0,1,1206,1729,0,0,1,1
NKJP_1M_1303900001/morph_444-p/morph_444.24-s.xml,11,11,9,503,846,37,54,1,1,566,1012,0,0,1,1
NKJP_1M_1303900001/morph_444-p/morph_444.33-s.xml,9,9,8,196,223,0,0,1,1,197,224,0,0,1,1
NKJP_1M_1303900001/morph_445-p/morph_445.46-s.xml,10,10,8,490,723,49,97,0,1,844,1579,0,0,1,1
NKJP_1M_1303900001/morph_451-p/morph_451.14-s.xml,14,14,13,2076,4472,143,202,1,1,2241,4857,0,0,1,1
NKJP_1M_1303900001/morph_451-p/morph_451.33-s.xml,19,19,18,2366,4484,62,97,1,1,2433,4605,0,0,1,1
NKJP_1M_1303900001/morph_453-p/morph_453.35-s.xml,16,16,15,980,1751,28,28,0,1,1113,2043,0,0,1,1
NKJP_1M_1303900001/morph_469-p/morph_469.43-s.xml,13,13,11,414,522,27,27,0,1,966,1511,0,0,1,1
NKJP_1M_1303900001/morph_475-p/morph_475.26-s.xml,13,12,11,1892,3642,207,329,1,1,2125,4142,0,0,1,1
NKJP_1M_1303900001/morph_490-p/morph_490.22-s.xml,22,22,17,3438,10425,268,786,0,1,4145,14059,0,0,1,1
NKJP_1M_1303900001/morph_490-p/morph_490.71-s.xml,8,8,7,233,292,10,10,0,1,250,327,0,0,1,1
NKJP_1M_1303900001/morph_498-p/morph_498.61-s.xml,13,13,12,1369,2201,189,255,1,1,1584,2627,0,0,1,1
NKJP_1M_1303900001/morph_502-p/morph_502.25-s.xml,13,12,6,206,223,21,23,0,1,779,1226,0,0,1,1
NKJP_1M_1303900001/morph_502-p/morph_502.46-s.xml,21,20,16,1132,1587,55,59,0,1,1563,2390,0,0,1,1
NKJP_1M_1303900001/morph_505-p/morph_505.43-s.xml,6,6,5,124,143,5,5,0,1,131,155,0,0,1,1
NKJP_1M_1303900001/morph_510-p/morph_510.43-s.xml,17,16,15,462,537,25,26,1,1,494,576,0,0,1,1
NKJP_1M_1303900001/morph_512-p/morph_512.83-s.xml,5,4,3,91,89,30,32,0,1,190,229,0,0,1,1
NKJP_1M_1303900001/morph_527-p/morph_527.72-s.xml,8,7,6,86,81,1,1,1,1,88,83,0,0,1,1
NKJP_1M_1303900001/morph_533-p/morph_533.50-s.xml,11,11,10,506,850,44,44,0,1,660,1149,0,0,1,1
NKJP_1M_1303900001/morph_536-p/morph_536.33-s.xml,19,18,17,890,1144,28,28,0,1,1224,1772,0,0,1,1
NKJP_1M_1303900001/morph_544-p/morph_544.26-s.xml,26,26,24,4642,9982,117,260,1,1,4831,10938,0,0,1,1
NKJP_1M_1303900001/morph_550-p/morph_550.23-s.xml,19,17,16,1427,2077,82,143,1,1,1528,2281,0,0,1,1
NKJP_1M_1303900001/morph_551-p/morph_551.60-s.xml,17,17,16,1955,3361,63,68,1,1,2174,3868,0,0,1,1
NKJP_1M_1303900001/morph_562-p/morph_562.20-s.xml,20,19,18,1209,1815,84,101,0,0,1497,2529,0,0,1,1
NKJP_1M_1303900001/morph_569-p/morph_569.32-s.xml,13,13,12,1006,1482,3,3,1,1,1011,1488,0,0,1,1
NKJP_1M_1303900001/morph_605-p/morph_605.16-s.xml,16,14,13,998,1415,101,123,1,1,1173,1740,0,0,1,1
NKJP_1M_1303900001/morph_607-p/morph_607.34-s.xml,14,13,12,1058,1898,73,164,1,1,1197,2316,0,0,1,1
NKJP_1M_1303900001/morph_67-p/morph_67.58-s.xml,16,14,13,849,1080,67,90,1,1,952,1247,0,0,1,1
NKJP_1M_1303900003/morph_26-p/morph_26.13-s.xml,13,13,11,886,1467,72,103,0,1,1091,2045,0,0,1,1
NKJP_1M_1303900003/morph_31-p/morph_31.39-s.xml,5,5,4,76,84,1,1,1,1,84,93,0,0,1,1
NKJP_1M_1303900004/morph_16-p/morph_16.30-s.xml,9,9,8,201,215,10,10,0,1,213,230,0,0,1,1
NKJP_1M_1303900004/morph_16-p/morph_16.49-s.xml,19,17,16,1038,1629,151,283,0,1,1510,2900,0,0,1,1
NKJP_1M_1303900004/morph_20-p/morph_20.26-s.xml,11,10,9,402,459,136,184,0,1,1219,2145,0,0,1,1
NKJP_1M_1303900004/morph_3-p/morph_3.10-s.xml,10,10,9,252,314,3,3,1,1,260,324,0,0,1,1
NKJP_1M_1303900004/morph_5-p/morph_5.33-s.xml,11,10,9,425,552,74,106,0,1,570,783,0,0,1,1
NKJP_1M_1303900004/morph_8-p/morph_8.17-s.xml,17,17,16,379,486,8,8,0,1,391,508,0,0,1,1
NKJP_1M_1303900005/morph_14-p/morph_14.68-s.xml,14,13,12,1337,2148,73,135,1,1,1435,2320,0,0,1,1
NKJP_1M_1303900005/morph_20-p/morph_20.68-s.xml,19,17,15,1118,1441,72,86,1,1,1224,1596,0,0,1,1
NKJP_1M_1303900005/morph_22-p/morph_22.29-s.xml,13,12,9,219,228,12,12,0,1,541,780,0,0,1,1
NKJP_1M_1303900005/morph_22-p/morph_22.40-s.xml,11,10,9,335,371,10,10,1,1,354,397,0,0,1,1
NKJP_1M_1303900005/morph_6-p/morph_6.18-s.xml,5,5,4,83,87,3,3,1,1,90,97,0,0,1,1
NKJP_1M_1303900005/morph_7-p/morph_7.27-s.xml,15,14,13,1226,1857,273,332,1,1,2581,4997,0,0,1,1
NKJP_1M_1303900005/morph_7-p/morph_7.61-s.xml,9,9,7,143,147,15,16,0,1,170,194,0,0,1,1
NKJP_1M_1303900006/morph_14-p/morph_14.15-s.xml,15,15,11,450,543,22,38,1,1,507,650,0,0,1,1
NKJP_1M_1303900006/morph_14-p/morph_14.38-s.xml,13,13,12,873,1429,224,263,0,0,2080,5013,0,0,1,1
NKJP_1M_1303900006/morph_8-p/morph_8.41-s.xml,15,15,14,1130,2013,79,87,0,1,1314,2608,0,0,1,1
NKJP_1M_1303900007/morph_17-p/morph_17.24-s.xml,20,18,11,439,488,17,17,0,1,1124,1964,0,0,1,1
NKJP_1M_1303900007/morph_17-p/morph_17.30-s.xml,6,6,5,69,67,1,1,1,1,72,71,0,0,1,1
NKJP_1M_1303900007/morph_17-p/morph_17.56-s.xml,23,23,16,2688,4666,347,653,0,1,4747,10490,0,0,1,1
NKJP_1M_1303900007/morph_23-p/morph_23.42-s.xml,11,11,10,420,626,9,9,0,1,446,698,0,0,1,1
NKJP_1M_1303900007/morph_25-p/morph_25.28-s.xml,12,12,11,592,843,77,93,0,1,821,1269,0,0,1,1
NKJP_1M_1303900007/morph_31-p/morph_31.17-s.xml,17,17,12,1042,1727,81,152,0,1,2026,4082,0,0,1,1
NKJP_1M_1303900007/morph_6-p/morph_6.43-s.xml,18,16,13,1361,2421,112,250,1,1,1614,2996,0,0,1,1
NKJP_1M_1303900007/morph_8-p/morph_8.45-s.xml,24,24,23,3878,8763,113,612,1,1,4030,9479,0,0,1,1
NKJP_1M_1303900008/morph_1-p/morph_1.50-s.xml,14,12,11,211,214,11,11,1,1,254,259,0,0,1,1
NKJP_1M_1303900008/morph_1-p/morph_1.56-s.xml,6,6,5,144,163,18,21,0,0,249,310,0,0,1,1
NKJP_1M_1303900008/morph_10-p/morph_10.14-s.xml,14,13,12,971,1494,21,30,1,1,994,1538,0,0,1,1
NKJP_1M_1303900008/morph_23-p/morph_23.21-s.xml,8,8,7,100,93,0,0,1,1,100,93,0,0,1,1
NKJP_1M_1303900008/morph_25-p/morph_25.18-s.xml,18,18,15,3208,9272,269,688,1,1,3568,11176,0,0,1,1
NKJP_1M_1303900008/morph_6-p/morph_6.11-s.xml,11,11,8,534,744,88,100,0,1,954,1867,0,0,1,1
NKJP_1M_1303900008/morph_6-p/morph_6.68-s.xml,9,9,7,638,1109,94,125,1,1,764,1356,0,0,1,1
NKJP_1M_1303900008/morph_8-p/morph_8.10-s.xml,10,10,8,262,293,67,68,0,1,683,983,0,0,1,1
NKJP_1M_1303910001/morph_101-p/morph_101.48-s.xml,20,20,18,2714,4881,113,151,0,1,2869,5125,0,0,1,1
NKJP_1M_1303910001/morph_106-p/morph_106.43-s.xml,9,9,6,220,278,20,27,1,1,247,329,0,0,1,1
NKJP_1M_1303910001/morph_132-p/morph_132.49-s.xml,16,15,14,362,424,5,5,1,1,372,448,0,0,1,1
NKJP_1M_1303910001/morph_135-p/morph_135.69-s.xml,25,23,22,2307,3466,270,391,1,1,3397,5951,0,0,1,1
NKJP_1M_1303910001/morph_137-p/morph_137.83-s.xml,17,15,13,1419,2245,83,145,1,1,1599,2607,0,0,1,1
NKJP_1M_1303910001/morph_17-p/morph_17.40-s.xml,15,15,12,831,1174,183,232,0,1,1594,3044,0,0,1,1
NKJP_1M_1303910001/morph_18-p/morph_18.61-s.xml,14,14,13,755,1048,52,83,1,1,823,1164,0,0,1,1
NKJP_1M_1303910001/morph_182-p/morph_182.9-s.xml,9,9,8,482,735,60,75,1,1,549,848,0,0,1,1
NKJP_1M_1303910001/morph_184-p/morph_184.10-s.xml,10,10,9,926,1730,91,126,1,1,1025,1935,0,0,1,1
NKJP_1M_1303910001/morph_191-p/morph_191.12-s.xml,12,12,9,265,325,14,14,0,1,360,493,0,0,1,1
NKJP_1M_1303910001/morph_207-p/morph_207.79-s.xml,11,11,9,216,233,27,36,0,0,372,514,0,0,1,1
NKJP_1M_1303910001/morph_212-p/morph_212.15-s.xml,15,14,13,415,482,3,3,0,1,422,497,0,0,1,1
NKJP_1M_1303910001/morph_213-p/morph_213.73-s.xml,29,29,25,6433,13988,619,1923,1,1,7417,17248,0,0,1,1
NKJP_1M_1303910001/morph_224-p/morph_224.67-s.xml,11,11,10,547,826,44,44,0,1,591,944,0,0,1,1
NKJP_1M_1303910001/morph_227-p/morph_227.19-s.xml,19,19,18,2703,7056,103,208,0,1,2858,7374,0,0,1,1
NKJP_1M_1303910001/morph_227-p/morph_227.38-s.xml,19,17,16,1566,2784,32,45,1,1,1623,2893,0,0,1,1
NKJP_1M_1303910001/morph_240-p/morph_240.42-s.xml,20,20,19,1542,2642,18,18,1,1,1563,2689,0,0,1,1
NKJP_1M_1303910001/morph_258-p/morph_258.52-s.xml,14,13,12,1072,1664,95,244,1,1,1244,2057,0,0,1,1
NKJP_1M_1303910001/morph_261-p/morph_261.40-s.xml,10,10,9,1016,1893,119,138,1,1,1167,2152,0,0,1,1
NKJP_1M_1303910001/morph_275-p/morph_275.48-s.xml,11,10,9,397,452,47,51,1,1,530,686,0,0,1,1
NKJP_1M_1303910001/morph_277-p/morph_277.27-s.xml,12,12,11,442,605,29,36,1,1,482,686,0,0,1,1
NKJP_1M_1303910001/morph_280-p/morph_280.34-s.xml,20,20,19,2142,5016,25,25,1,1,2171,5049,0,0,1,1
NKJP_1M_1303910001/morph_288-p/morph_288.62-s.xml,15,15,13,770,1059,61,93,0,1,1103,1939,0,0,1,1
NKJP_1M_1303910001/morph_292-p/morph_292.52-s.xml,17,17,16,986,1699,28,34,1,1,1016,1736,0,0,1,1
NKJP_1M_1303910001/morph_33-p/morph_33.14-s.xml,14,13,12,268,304,2,2,1,1,273,309,0,0,1,1
NKJP_1M_1303910001/morph_44-p/morph_44.18-s.xml,8,8,7,265,328,20,20,1,1,333,411,0,0,1,1
NKJP_1M_1303910001/morph_44-p/morph_44.72-s.xml,8,8,7,143,149,5,5,1,1,153,160,0,0,1,1
NKJP_1M_1303910001/morph_45-p/morph_45.10-s.xml,10,10,9,172,178,1,1,0,1,175,182,0,0,1,1
NKJP_1M_1303910001/morph_5-p/morph_5.52-s.xml,18,17,15,1992,3142,146,293,1,1,2334,4026,0,0,1,1
NKJP_1M_1303910001/morph_67-p/morph_67.69-s.xml,13,13,12,780,1120,27,27,0,1,811,1165,0,0,1,1
NKJP_1M_1303910001/morph_67-p/morph_67.79-s.xml,10,10,8,289,340,19,19,0,1,432,553,0,0,1,1
NKJP_1M_1303910001/morph_68-p/morph_68.24-s.xml,18,15,14,679,1020,2,2,1,1,685,1026,0,0,1,1
NKJP_1M_1303910001/morph_78-p/morph_78.29-s.xml,10,8,7,191,196,7,7,1,1,219,233,0,0,1,1
NKJP_1M_1303910001/morph_78-p/morph_78.69-s.xml,20,19,18,827,1295,4,6,1,1,951,1552,0,0,1,1
NKJP_1M_1303910001/morph_87-p/morph_87.31-s.xml,31,29,28,18148,57689,1668,5865,1,1,20126,67644,0,0,1,1
NKJP_1M_1305000000004/morph_1-p/morph_1.71-s.xml,30,30,28,4405,8243,135,165,0,1,4583,8518,0,0,1,1
NKJP_1M_1305000000005/morph_1-p/morph_1.74-s.xml,16,16,14,1820,3218,379,1021,1,1,2721,5842,0,0,1,1
NKJP_1M_1305000000006/morph_1-p/morph_1.54-s.xml,12,12,11,552,722,28,29,1,1,582,754,0,0,1,1
NKJP_1M_1305000000012/morph_1-p/morph_1.32-s.xml,13,13,12,447,642,8,11,1,1,459,679,0,0,1,1
NKJP_1M_1305000000013/morph_1-p/morph_1.62-s.xml,15,14,13,1152,1842,33,33,1,1,1203,1906,0,0,1,1
NKJP_1M_1305000000019/morph_1-p/morph_1.36-s.xml,19,19,17,1709,2734,44,49,0,0,2827,5148,0,0,1,1
NKJP_1M_1305000000027/morph_1-p/morph_1.71-s.xml,26,24,22,1512,2239,4,14,1,1,1516,2255,0,0,1,1
NKJP_1M_1305000000051/morph_1-p/morph_1.60-s.xml,20,20,19,2214,3748,77,113,0,1,2294,3895,0,0,1,1
NKJP_1M_1305000000053/morph_1-p/morph_1.58-s.xml,23,22,21,2601,4793,123,123,1,1,2763,4986,0,0,1,1
NKJP_1M_1305000000054/morph_1-p/morph_1.50-s.xml,24,24,23,6495,17349,260,459,0,1,7280,20049,0,0,1,1
NKJP_1M_1305000000059/morph_1-p/morph_1.14-s.xml,14,12,10,472,585,103,121,0,1,737,1053,0,0,1,1
NKJP_1M_1305000000059/morph_1-p/morph_1.36-s.xml,11,11,10,819,1895,9,19,1,1,834,1942,0,0,1,1
NKJP_1M_1305000000067/morph_1-p/morph_1.21-s.xml,21,21,17,1558,2759,204,456,0,1,1945,3742,0,0,1,1
NKJP_1M_1305000000084/morph_1-p/morph_1.29-s.xml,9,8,6,141,151,10,10,0,1,241,293,0,0,1,1
NKJP_1M_1305000000094/morph_1-p/morph_1.52-s.xml,20,19,16,1101,1598,90,144,0,1,1449,2247,0,0,1,1
NKJP_1M_1305000000109/morph_1-p/morph_1.24-s.xml,14,14,12,571,837,15,15,0,1,688,1013,0,0,1,1
NKJP_1M_1305000000129/morph_1-p/morph_1.51-s.xml,17,17,12,1110,2011,179,501,0,1,1560,3415,0,0,1,1
NKJP_1M_1305000000133/morph_1-p/morph_1.21-s.xml,21,21,20,3076,6735,56,86,1,1,3138,6852,0,0,1,1
NKJP_1M_1305000000133/morph_1-p/morph_1.61-s.xml,19,19,16,1067,1457,101,112,0,1,1571,2601,0,0,1,1
NKJP_1M_1305000000146/morph_1-p/morph_1.25-s.xml,25,24,21,3032,6422,221,351,0,1,3677,9387,0,0,1,1
NKJP_1M_1305000000150/morph_1-p/morph_1.54-s.xml,19,19,15,1568,2826,39,39,0,1,3465,8145,0,0,1,1
NKJP_1M_1305000000155/morph_1-p/morph_1.43-s.xml,9,9,8,259,288,12,16,0,1,279,330,0,0,1,1
NKJP_1M_1305000000177/morph_1-p/morph_1.21-s.xml,21,21,19,4422,12724,413,2026,1,1,5424,17848,0,0,1,1
NKJP_1M_1305000000194/morph_1-p/morph_1.46-s.xml,11,11,10,784,1193,164,340,0,1,1093,1962,0,0,1,1
NKJP_1M_1305000000213/morph_1-p/morph_1.49-s.xml,10,10,9,207,230,1,1,1,1,208,232,0,0,1,1
NKJP_1M_1305000000219/morph_1-p/morph_1.28-s.xml,10,10,9,874,1677,66,102,0,1,953,1910,0,0,1,1
NKJP_1M_1305000000225/morph_1-p/morph_1.27-s.xml,19,18,16,1193,1698,103,145,0,0,2001,3214,0,0,1,1
NKJP_1M_1305000000235/morph_1-p/morph_1.18-s.xml,18,18,15,1372,2397,31,69,0,1,1716,3232,0,0,1,1
NKJP_1M_1305000000235/morph_1-p/morph_1.27-s.xml,9,9,8,166,197,2,2,1,1,171,207,0,0,1,1
NKJP_1M_1305000000235/morph_1-p/morph_1.46-s.xml,19,19,17,1411,2275,92,133,0,1,1536,2608,0,0,1,1
NKJP_1M_1305000000267/morph_1-p/morph_1.31-s.xml,18,18,14,896,1310,130,204,0,1,1529,3029,0,0,1,1
NKJP_1M_1305000000274/morph_1-p/morph_1.18-s.xml,18,18,17,1194,2049,31,31,0,1,1271,2281,0,0,1,1
NKJP_1M_1305000000288/morph_1-p/morph_1.52-s.xml,10,10,9,558,759,47,66,1,1,645,900,0,0,1,1
NKJP_1M_1305000000289/morph_1-p/morph_1.43-s.xml,21,21,17,3370,7557,209,368,0,1,4656,10784,0,0,1,1
NKJP_1M_1305000000290/morph_1-p/morph_1.29-s.xml,29,29,27,13764,55479,414,1470,1,1,14214,58368,0,0,1,1
NKJP_1M_1305000000290/morph_1-p/morph_1.59-s.xml,9,9,8,254,308,74,83,0,1,477,675,0,0,1,1
NKJP_1M_1305000000294/morph_1-p/morph_1.26-s.xml,26,24,23,7014,17767,376,994,1,1,7495,19194,0,0,1,1
NKJP_1M_1305000000296/morph_1-p/morph_1.15-s.xml,15,15,14,1000,1497,27,29,1,1,1028,1529,0,0,1,1
NKJP_1M_1305000000296/morph_1-p/morph_1.55-s.xml,20,20,19,1161,1798,15,15,1,1,1182,1829,0,0,1,1
NKJP_1M_1305000000307/morph_1-p/morph_1.28-s.xml,28,28,24,3450,6775,84,146,0,1,3854,7749,0,0,1,1
NKJP_1M_1305000000326/morph_1-p/morph_1.18-s.xml,18,18,17,1403,2449,31,31,1,1,1434,2480,0,0,1,1
NKJP_1M_1305000000328/morph_1-p/morph_1.49-s.xml,12,12,11,1149,2323,84,302,0,1,1293,2794,0,0,1,1
NKJP_1M_1305000000328/morph_1-p/morph_1.64-s.xml,15,14,13,446,571,4,4,0,1,489,620,0,0,1,1
NKJP_1M_1305000000330/morph_1-p/morph_1.58-s.xml,11,11,10,186,205,0,0,0,1,187,208,0,0,1,1
NKJP_1M_1305000000335/morph_1-p/morph_1.54-s.xml,9,9,6,301,370,19,19,0,1,429,582,0,0,1,1
NKJP_1M_1305000000335/morph_1-p/morph_1.60-s.xml,6,5,4,91,85,8,8,0,1,108,107,0,0,1,1
NKJP_1M_1305000000337/morph_1-p/morph_1.12-s.xml,12,11,9,242,249,11,11,0,1,304,353,0,0,1,1
NKJP_1M_1305000000337/morph_1-p/morph_1.29-s.xml,17,17,16,718,1049,24,24,0,0,1198,1920,0,0,1,1
NKJP_1M_1305000000340/morph_1-p/morph_1.13-s.xml,13,13,12,509,702,11,11,0,1,530,750,0,0,1,1
NKJP_1M_1305000000346/morph_1-p/morph_1.40-s.xml,25,22,21,2832,5055,49,91,1,1,2882,5147,0,0,1,1
NKJP_1M_1305000000353/morph_1-p/morph_1.62-s.xml,10,9,7,306,404,90,161,0,1,491,865,0,0,1,1
NKJP_1M_1305000000359/morph_1-p/morph_1.29-s.xml,22,21,20,2586,5305,61,63,1,1,2680,5443,0,0,1,1
NKJP_1M_1305000000361/morph_1-p/morph_1.41-s.xml,23,23,22,2378,4521,99,101,1,1,2542,4729,0,0,1,1
NKJP_1M_1305000000362/morph_1-p/morph_1.24-s.xml,24,24,23,2577,4780,137,271,1,1,2714,5105,0,0,1,1
NKJP_1M_1305000000377/morph_1-p/morph_1.10-s.xml,10,10,7,140,138,2,2,0,1,193,203,0,0,1,1
NKJP_1M_1305000000378/morph_1-p/morph_1.18-s.xml,18,17,15,849,1168,77,91,1,1,1118,1576,0,0,1,1
NKJP_1M_1305000000378/morph_1-p/morph_1.53-s.xml,23,22,20,1822,3354,44,76,1,1,1945,3563,0,0,1,1
NKJP_1M_1305000000397/morph_1-p/morph_1.23-s.xml,9,9,8,409,510,66,113,0,0,601,856,0,0,1,1
NKJP_1M_1305000000400/morph_1-p/morph_1.31-s.xml,31,29,25,2792,5339,88,249,0,1,3507,7064,0,0,1,1
NKJP_1M_1305000000406/morph_1-p/morph_1.33-s.xml,13,9,8,324,351,26,27,1,1,399,442,0,0,1,1
NKJP_1M_1305000000411/morph_1-p/morph_1.40-s.xml,15,15,13,959,1427,74,130,0,1,1265,2123,0,0,1,1
NKJP_1M_1305000000411/morph_1-p/morph_1.54-s.xml,14,13,10,471,674,41,43,0,1,787,1461,0,0,1,1
NKJP_1M_1305000000413/morph_1-p/morph_1.10-s.xml,10,9,8,215,254,15,17,0,1,238,289,0,0,1,1
NKJP_1M_1305000000413/morph_1-p/morph_1.52-s.xml,17,16,15,1296,1935,127,151,0,1,1550,2409,0,0,1,1
NKJP_1M_1305000000416/morph_1-p/morph_1.68-s.xml,15,14,13,1500,2486,49,49,0,1,1565,2608,0,0,1,1
NKJP_1M_1305000000417/morph_1-p/morph_1.39-s.xml,15,15,14,598,780,30,32,1,1,644,872,0,0,1,1
NKJP_1M_1305000000420/morph_1-p/morph_1.28-s.xml,15,14,12,653,784,57,57,0,1,889,1272,0,0,1,1
NKJP_1M_1305000000420/morph_1-p/morph_1.59-s.xml,19,18,16,874,1126,104,128,0,1,1181,1707,0,0,1,1
NKJP_1M_1305000000422/morph_1-p/morph_1.58-s.xml,11,11,10,277,310,51,55,0,1,352,491,0,0,1,1
NKJP_1M_1305000000423/morph_1-p/morph_1.29-s.xml,15,15,14,750,1273,23,27,1,1,781,1338,0,0,1,1
NKJP_1M_1305000000442/morph_1-p/morph_1.11-s.xml,11,11,8,261,321,13,13,0,1,641,1032,0,0,1,1
NKJP_1M_1305000000443/morph_1-p/morph_1.10-s.xml,10,9,8,138,138,9,9,1,1,164,174,0,0,1,1
NKJP_1M_1305000000455/morph_1-p/morph_1.15-s.xml,15,15,9,522,602,132,168,0,1,1704,2746,0,0,1,1
NKJP_1M_1305000000460/morph_1-p/morph_1.23-s.xml,23,23,22,4579,11920,48,138,1,1,4636,12123,0,0,1,1
NKJP_1M_1305000000461/morph_1-p/morph_1.14-s.xml,14,14,12,487,653,36,38,0,1,687,1074,0,0,1,1
NKJP_1M_1305000000486/morph_1-p/morph_1.14-s.xml,14,12,10,481,542,47,60,0,1,591,712,0,0,1,1
NKJP_1M_1305000000486/morph_1-p/morph_1.30-s.xml,16,16,14,1299,1919,140,170,0,1,1868,3219,0,0,1,1
NKJP_1M_1305000000491/morph_1-p/morph_1.55-s.xml,10,10,8,358,440,76,81,1,1,570,830,0,0,1,1
NKJP_1M_1305000000497/morph_1-p/morph_1.40-s.xml,10,10,7,220,239,6,6,0,1,291,337,0,0,1,1
NKJP_1M_1305000000498/morph_1-p/morph_1.17-s.xml,17,15,13,850,1407,43,43,0,1,915,1502,0,0,1,1
NKJP_1M_1305000000498/morph_1-p/morph_1.56-s.xml,21,20,18,3635,7251,284,506,1,1,4022,8321,0,0,1,1
NKJP_1M_1305000000501/morph_1-p/morph_1.32-s.xml,10,9,7,208,214,5,5,0,1,233,267,0,0,1,1
NKJP_1M_1305000000512/morph_1-p/morph_1.31-s.xml,11,11,10,424,594,48,90,1,1,494,755,0,0,1,1
NKJP_1M_1305000000519/morph_1-p/morph_1.15-s.xml,15,15,13,520,752,4,4,0,1,652,1029,0,0,1,1
NKJP_1M_1305000000519/morph_1-p/morph_1.59-s.xml,13,13,12,851,1525,56,56,0,1,970,1821,0,0,1,1
NKJP_1M_1305000000521/morph_1-p/morph_1.16-s.xml,16,15,14,2111,4041,226,477,1,1,2413,5095,0,0,1,1
NKJP_1M_1305000000523/morph_1-p/morph_1.58-s.xml,11,9,6,120,114,19,21,0,1,209,228,0,0,1,1
NKJP_1M_1305000000534/morph_1-p/morph_1.35-s.xml,11,11,9,223,237,8,8,0,1,276,322,0,0,1,1
NKJP_1M_1305000000540/morph_1-p/morph_1.6-s.xml,6,6,4,107,107,6,6,0,1,128,142,0,0,1,1
NKJP_1M_1305000000550/morph_1-p/morph_1.26-s.xml,16,16,14,1126,1589,89,126,0,1,1560,2511,0,0,1,1
NKJP_1M_1305000000552/morph_1-p/morph_1.22-s.xml,12,12,11,551,812,31,37,1,1,586,857,0,0,1,1
NKJP_1M_1305000000556/morph_1-p/morph_1.13-s.xml,13,11,8,137,132,6,6,0,1,193,210,0,0,1,1
NKJP_1M_1305000000556/morph_1-p/morph_1.30-s.xml,17,17,15,2065,4254,246,435,1,1,2581,5527,0,0,1,1
NKJP_1M_1305000000564/morph_1-p/morph_1.26-s.xml,7,7,6,200,223,17,20,1,1,225,262,0,0,1,1
